3827.9	105.078
3918.22	115.13
4003.19	125.182
4082.96	135.233
4157.66	145.285
4227.42	155.337
4292.39	165.389
4352.69	175.441
4408.46	185.492
4459.85	195.544
4506.97	205.596
4549.97	215.648
4588.99	225.7
4624.16	235.751
4655.62	245.803
4683.5	255.855
4707.93	265.907
4729.06	275.959
4747.02	286.011
4761.94	296.062
4773.99	306.114
4783.47	316.166
4790.69	326.218
4795.98	336.27
4799.66	346.321
4802.06	356.373
4803.49	366.425
4804.28	376.477
4804.75	386.529
4805.22	396.58
4805.95	406.632
4806.93	416.684
4808.05	426.736
4809.23	436.788
4810.39	446.839
4811.44	456.891
4812.29	466.943
4812.84	476.995
4813.02	487.047
4812.74	497.098
4811.93	507.15
4810.61	517.202
4808.83	527.254
4806.64	537.306
4804.08	547.358
4801.19	557.409
4798.03	567.461
4794.64	577.513
4791.07	587.565
4787.36	597.617
4783.55	607.668
4779.67	617.72
4775.76	627.772
4771.84	637.824
4767.94	647.876
4764.09	657.927
4760.31	667.979
4756.63	678.031
4753.08	688.083
4749.69	698.135
4746.47	708.186
4743.36	718.238
4740.27	728.29
4737.14	738.342
4733.88	748.394
4730.41	758.445
4726.67	768.497
4722.56	778.549
4718.02	788.601
4712.96	798.653
4707.34	808.705
4701.23	818.756
4694.76	828.808
4688.02	838.86
4681.13	848.912
4674.19	858.964
4667.33	869.015
4660.64	879.067
4654.24	889.119
4648.24	899.171
4642.7	909.223
4637.51	919.274
4632.52	929.326
4627.57	939.378
4622.49	949.43
4617.14	959.482
4611.36	969.533
4604.98	979.585
4597.86	989.637
4589.83	999.689
4580.8	1009.74
4570.87	1019.79
4560.24	1029.84
4549.07	1039.9
4537.53	1049.95
4525.8	1060
4514.06	1070.05
4502.48	1080.1
4491.24	1090.16
4480.5	1100.21
4470.4	1110.26
4460.92	1120.31
4451.97	1130.36
4443.5	1140.41
4435.41	1150.47
4427.65	1160.52
4420.15	1170.57
4412.82	1180.62
4405.59	1190.67
4398.4	1200.73
4391.19	1210.78
4383.96	1220.83
4376.74	1230.88
4369.53	1240.93
4362.37	1250.98
4355.27	1261.04
4348.26	1271.09
4341.35	1281.14
4334.56	1291.19
4327.91	1301.24
4321.43	1311.29
4315.09	1321.35
4308.9	1331.4
4302.83	1341.45
4296.88	1351.5
4291.03	1361.55
4285.28	1371.61
4279.6	1381.66
4274	1391.71
4268.45	1401.76
4262.94	1411.81
4257.5	1421.86
4252.12	1431.92
4246.83	1441.97
4241.62	1452.02
4236.53	1462.07
4231.55	1472.12
4226.7	1482.18
4221.99	1492.23
4217.43	1502.28
4213.04	1512.33
4208.81	1522.38
4204.73	1532.43
4200.8	1542.49
4197.02	1552.54
4193.37	1562.59
4189.84	1572.64
4186.45	1582.69
4183.17	1592.75
4180	1602.8
4176.94	1612.85
4173.98	1622.9
4171.11	1632.95
4168.34	1643
4165.65	1653.06
4163.05	1663.11
4160.52	1673.16
4158.06	1683.21
4155.67	1693.26
4153.34	1703.32
4151.07	1713.37
4148.86	1723.42
4146.7	1733.47
4144.6	1743.52
4142.56	1753.57
4140.56	1763.63
4138.63	1773.68
4136.74	1783.73
