0.6	1.12787
0.652525	1.1461
0.70505	1.16418
0.740993	1.17677
0.757576	1.18197
0.810101	1.19907
0.862626	1.21713
0.886055	1.22576
0.915151	1.23527
0.967677	1.25362
1.0202	1.27335
1.02368	1.27475
1.07273	1.29205
1.12525	1.31186
1.15461	1.32374
1.17778	1.33204
1.2303	1.35231
1.27821	1.37273
1.28283	1.37451
1.33535	1.39664
1.38703	1.42172
1.38788	1.4221
1.4404	1.44843
1.47847	1.47071
1.49293	1.47877
1.54545	1.51203
1.55629	1.5197
1.59798	1.54825
1.62485	1.56869
1.65051	1.58761
1.68841	1.61768
1.70303	1.62886
1.75052	1.66667
1.75556	1.6705
1.80808	1.71062
1.8147	1.71566
1.86061	1.74837
1.88365	1.76465
1.91313	1.78418
1.95786	1.81364
1.96566	1.8185
2.01818	1.85092
2.03679	1.86263
2.07071	1.88332
2.11467	1.91162
2.12323	1.91711
2.17576	1.95269
2.1867	1.96061
2.22828	1.99168
2.25059	2.0096
2.28081	2.03514
2.30723	2.05859
2.33333	2.0831
2.35902	2.10758
2.38586	2.13436
2.40855	2.15657
2.43838	2.18648
2.45838	2.20556
2.49091	2.23651
2.51121	2.25455
2.54343	2.28233
2.56996	2.30354
2.59596	2.3232
2.63765	2.35253
2.64848	2.35957
2.70101	2.39121
2.71908	2.40152
2.75354	2.41913
2.80606	2.44471
2.81851	2.45051
2.85859	2.46687
2.91111	2.48762
2.94175	2.49949
2.96364	2.50695
3.01616	2.52458
3.06869	2.54282
3.08447	2.54848
3.12121	2.56048
3.17374	2.57911
3.21954	2.59747
3.22626	2.60005
3.27879	2.62207
3.3282	2.64646
3.33131	2.64799
3.38384	2.67624
3.41513	2.69545
3.43636	2.70876
3.48777	2.74444
3.48889	2.74525
3.54141	2.78468
3.55251	2.79343
3.59394	2.82684
3.61294	2.84242
3.64646	2.87016
3.67253	2.89141
3.69899	2.91277
3.73471	2.9404
3.75152	2.95305
3.80312	2.98939
3.80404	2.99002
3.85657	3.02208
3.88598	3.03838
3.90909	3.0507
3.96162	3.07544
3.9906	3.08737
4.01414	3.09678
4.06667	3.11449
4.11919	3.12933
4.15185	3.13636
4.17172	3.14056
4.22424	3.14767
4.27677	3.15058
4.32929	3.1485
4.38182	3.14058
4.39755	3.13636
4.43434	3.12465
4.48687	3.09963
4.50628	3.08737
4.53939	3.06205
4.56465	3.03838
4.59192	3.00693
4.60514	2.98939
4.63495	2.9404
4.64444	2.92063
4.65734	2.89141
4.67419	2.84242
4.68691	2.79343
4.69611	2.74444
4.69697	2.73761
4.70208	2.69545
4.70561	2.64646
4.70714	2.59747
4.70701	2.54848
4.70559	2.49949
4.70325	2.45051
4.70035	2.40152
4.6973	2.35253
4.69697	2.34648
4.69436	2.30354
4.69206	2.25455
4.69081	2.20556
4.69091	2.15657
4.69254	2.10758
4.69574	2.05859
4.69697	2.04523
4.70011	2.0096
4.70542	1.96061
4.71147	1.91162
4.71798	1.86263
4.72473	1.81364
4.7316	1.76465
4.73854	1.71566
4.74554	1.66667
4.7495	1.63917
4.75222	1.61768
4.75841	1.56869
4.76446	1.5197
4.77014	1.47071
4.77515	1.42172
4.77905	1.37273
4.78132	1.32374
4.78143	1.27475
4.77884	1.22576
4.77319	1.17677
4.76423	1.12778
4.75194	1.07879
4.7495	1.07142
4.73551	1.0298
4.71606	0.980808
4.69697	0.938781
4.6939	0.931818
4.66853	0.882828
4.64444	0.840507
4.64083	0.833838
4.60997	0.784848
4.59192	0.759485
4.57585	0.735859
4.53939	0.689277
4.53758	0.686869
4.49346	0.637879
4.48687	0.631718
4.44146	0.588889
4.43434	0.583319
4.38182	0.542802
4.37796	0.539899
4.32929	0.510185
4.29612	0.490909
4.27677	0.48172
4.22424	0.458613
4.18286	0.441919
4.17172	0.438208
4.11919	0.422393
4.06667	0.408204
4.01414	0.395382
4.00315	0.392929
3.96162	0.385138
3.90909	0.376004
3.85657	0.367278
3.80404	0.358661
3.75152	0.349894
3.71704	0.343939
3.69899	0.341286
3.64646	0.333331
3.59394	0.325085
3.54141	0.316564
3.48889	0.307805
3.43636	0.298849
3.41366	0.294949
3.38384	0.290575
3.33131	0.282903
3.27879	0.275268
3.22626	0.267747
3.17374	0.260461
3.12121	0.253576
3.06869	0.247283
3.05596	0.24596
3.01616	0.242384
2.96364	0.238478
2.91111	0.235431
2.85859	0.233239
2.80606	0.231844
2.75354	0.231134
2.70101	0.230954
2.64848	0.231113
2.59596	0.231395
2.54343	0.231564
2.49091	0.231374
2.43838	0.230562
2.38586	0.228851
2.33333	0.225932
2.28081	0.221455
2.22828	0.215017
2.17576	0.206158
2.13409	0.19697
2.12323	0.194621
2.07071	0.180931
2.01818	0.163742
1.97795	0.14798
