4286.18256651	2894.95512646
4218.58003822	2994.95512646
4190.28369837	3026.10824041
3990.28369837	3028.7326625
3790.26899897	3027.82159369
3590.26899897	3050.24476475
3509.12832574	2994.95512646
3390.26899897	2934.2534675
3326.34132001	2894.95512646
3190.26899897	2831.11231983
3160.54681758	2794.9687245
3005.07129208	2694.9687245
2990.25429957	2686.21158553
2893.12068205	2594.9687245
2790.25429957	2538.84960566
2756.50448332	2494.98232255
2590.25429957	2404.5145499
2575.52550345	2394.98232255
2513.80273409	2294.98232255
2390.23960018	2223.42942616
2358.56239894	2194.99592059
2276.17227694	2094.99592059
2190.23960018	2045.13190101
2148.47861238	1994.99592059
2022.69586947	1895.00951863
1990.23960018	1876.92412293
1939.83536675	1795.00951863
1790.22490078	1697.29398967
1785.66808761	1695.00951863
1736.60149934	1595.00951863
1590.22490078	1510.52488442
1559.20917242	1495.02311667
1531.70660003	1395.02311667
1390.22490078	1313.50285559
1353.2853153	1295.02311667
1330.26605909	1195.03671471
1190.22490078	1118.58852325
1143.12803175	1095.03671471
1128.0464501	995.036714713
990.210201382	924.000543922
906.26194326	895.050312755
896.501543437	795.050312755
700.205791563	725.129181398
700.029398795	695.050312755
700.0	595.063910797
700.0	495.063910797
700.0	395.063910797
700.0	295.077508839
700.0	195.077508839
700.044098192	50.0815882513
700.205791563	50.0135980419
990.210201382	50.0271960838
1076.86314861	50.0815882513
1190.22490078	110.225727495
1390.22490078	164.889855861
1590.22490078	163.978787055
1790.22490078	174.816426435
1990.23960018	192.085939625
2190.23960018	193.676910525
2390.23960018	194.479194996
2501.33764516	195.077508839
2590.25429957	212.564590699
2790.25429957	258.403589883
2990.25429957	284.688604841
3190.26899897	291.97715529
3222.78406585	295.077508839
3390.26899897	351.903725863
3590.26899897	375.469132445
3655.5196237	395.063910797
3790.26899897	462.333423987
3926.34132001	495.063910797
3990.28369837	525.020397063
4190.28369837	593.622518357
4192.75319712	595.063910797
4318.16845509	695.050312755
4390.28369837	762.673375034
4418.44774364	795.050312755
4478.92106424	895.050312755
4521.35822431	995.036714713
4581.317066	1095.03671471
4580.97897986	1195.03671471
4590.29839777	1234.44384009
4602.04321623	1295.02311667
4615.72835514	1395.02311667
4616.05174188	1495.02311667
4620.69675143	1595.00951863
4614.40540938	1695.00951863
4600.66147288	1795.00951863
4591.43025136	1895.00951863
4590.29839777	1913.92439489
4584.13935029	1994.99592059
4562.41364104	2094.99592059
4541.99617816	2194.99592059
4514.34661179	2294.98232255
4494.00264589	2394.98232255
4465.30942231	2494.98232255
4431.72129943	2594.9687245
4396.92782596	2694.9687245
4390.28369837	2713.77481643
4351.34499486	2794.9687245
4286.18256651	2894.95512646
