3941.17	2800.04
3846.39	2900.03
3799.97	2941.46
3616.57	3000.04
3599.97	3002.65
3595.75	3000.04
3399.98	2906.28
3373.01	2900.03
3199.99	2860.37
3138.51	2800.04
2999.98	2723.11
2983.28	2700.04
2823.63	2600.03
2799.98	2587.36
2738.23	2500.04
2599.99	2423.08
2572.87	2400.03
2438.96	2300.03
2399.98	2279.71
2352.16	2200.03
2204.31	2100.03
2199.99	2097.46
2148.98	2000.02
2021.55	1900.03
1999.99	1887.08
1948.85	1800.03
1799.98	1712.46
1775.13	1700.02
1742.88	1600.01
1599.99	1514.07
1571.9	1500.02
1542.02	1400.02
1399.99	1321.77
1356.49	1300.01
1338.71	1200.02
1200	1126.19
1147.64	1100.01
1136.71	1000.01
999.991	928.314
917.897	900.015
906.697	800.009
709.995	730.56
709.819	700.003
709.79	600.007
709.79	500.007
709.79	400.005
709.79	300.003
709.79	200.002
709.834	55.0003
709.995	54.916
999.991	54.9527
1125.39	55.0003
1200	86.4816
1399.99	162.197
1599.99	171.025
1799.98	171.284
1999.99	196.821
2199.99	196.927
2399.98	197.429
2599.99	199.954
2617.51	200.002
2799.98	243.207
2999.98	280.121
3199.99	293.348
3241.33	300.003
3399.98	370.036
3599.97	392.949
3623.07	400.005
3799.97	489.079
3825.93	500.007
3964.89	600.007
3999.98	628.962
4136.46	700.003
4199.97	746.96
4271.55	800.009
4362.22	900.015
4399.96	956.327
4414.55	1000.01
4457.47	1100.01
4462.63	1200.02
4480.1	1300.01
4484.94	1400.02
4482.32	1500.02
4489.25	1600.01
4479.75	1700.02
4471.49	1800.03
4460.33	1900.03
4446.3	2000.02
4432.71	2100.03
4407.02	2200.03
4399.96	2259.8
4387.31	2300.03
4332.01	2400.03
4250.34	2500.04
4199.97	2564.44
4172.17	2600.03
4038.8	2700.04
3999.98	2721.56
3941.17	2800.04
