4846.27	105.078
4859.52	115.13
4872.49	125.182
4885.13	135.233
4897.42	145.285
4909.29	155.337
4920.71	165.389
4931.62	175.441
4941.99	185.492
4951.77	195.544
4960.92	205.596
4969.38	215.648
4977.11	225.7
4984.08	235.751
4990.23	245.803
4995.52	255.855
4999.9	265.907
5003.33	275.959
5005.76	286.011
5007.15	296.062
5007.5	306.114
5006.94	316.166
5005.68	326.218
5003.89	336.27
5001.76	346.321
4999.49	356.373
4997.25	366.425
4995.24	376.477
4993.65	386.529
4992.65	396.58
4992.38	406.632
4992.72	416.684
4993.47	426.736
4994.46	436.788
4995.49	446.839
4996.38	456.891
4996.95	466.943
4997.01	476.995
4996.37	487.047
4994.85	497.098
4992.3	507.15
4988.76	517.202
4984.3	527.254
4979	537.306
4972.93	547.358
4966.16	557.409
4958.76	567.461
4950.82	577.513
4942.41	587.565
4933.59	597.617
4924.46	607.668
4915.08	617.72
4905.56	627.772
4895.99	637.824
4886.44	647.876
4877.01	657.927
4867.8	667.979
4858.88	678.031
4850.34	688.083
4842.29	698.135
4834.76	708.186
4827.62	718.238
4820.72	728.29
4813.89	738.342
4806.96	748.394
4799.77	758.445
4792.14	768.497
4783.92	778.549
4774.94	788.601
4765.03	798.653
4754.08	808.705
4742.26	818.756
4729.78	828.808
4716.84	838.86
4703.67	848.912
4690.49	858.964
4677.49	869.015
4664.91	879.067
4652.95	889.119
4641.83	899.171
4631.69	909.223
4622.36	919.274
4613.61	929.326
4605.19	939.378
4596.85	949.43
4588.37	959.482
4579.49	969.533
4569.98	979.585
4559.59	989.637
4548.08	999.689
4535.3	1009.74
4521.43	1019.79
4506.72	1029.84
4491.44	1039.9
4475.86	1049.95
4460.22	1060
4444.8	1070.05
4429.86	1080.1
4415.66	1090.16
4402.46	1100.21
4390.47	1110.26
4379.62	1120.31
4369.79	1130.36
4360.87	1140.41
4352.74	1150.47
4345.27	1160.52
4338.36	1170.57
4331.87	1180.62
4325.69	1190.67
4319.7	1200.73
4313.8	1210.78
4307.98	1220.83
4302.25	1230.88
4296.63	1240.93
4291.13	1250.98
4285.75	1261.04
4280.52	1271.09
4275.44	1281.14
4270.52	1291.19
4265.77	1301.24
4261.21	1311.29
4256.82	1321.35
4252.61	1331.4
4248.55	1341.45
4244.65	1351.5
4240.89	1361.55
4237.26	1371.61
4233.76	1381.66
4230.38	1391.71
4227.1	1401.76
4223.93	1411.81
4220.84	1421.86
4217.84	1431.92
4214.91	1441.97
4212.04	1452.02
4209.24	1462.07
4206.48	1472.12
4203.77	1482.18
4201.09	1492.23
4198.43	1502.28
4195.8	1512.33
4193.19	1522.38
4190.62	1532.43
4188.08	1542.49
4185.6	1552.54
4183.18	1562.59
4180.83	1572.64
4178.55	1582.69
4176.37	1592.75
4174.27	1602.8
4172.28	1612.85
4170.38	1622.9
4168.57	1632.95
4166.84	1643
4165.18	1653.06
4163.59	1663.11
4162.06	1673.16
4160.58	1683.21
4159.15	1693.26
4157.76	1703.32
4156.39	1713.37
4155.06	1723.42
4153.76	1733.47
4152.49	1743.52
4151.24	1753.57
4150.03	1763.63
4148.86	1773.68
4147.71	1783.73
