4181.8609437	2794.9687245
4075.34911069	2894.95512646
3990.28369837	2945.68942072
3790.26899897	2924.16372042
3590.26899897	2958.03644275
3390.26899897	2903.69866739
3380.52329854	2894.95512646
3214.61120094	2794.9687245
3190.26899897	2782.20016318
3067.0145524	2694.9687245
2990.25429957	2655.88795213
2932.91195061	2594.9687245
2790.25429957	2515.10742453
2775.96648537	2494.98232255
2621.71100985	2394.98232255
2590.25429957	2378.18874082
2555.12273997	2294.98232255
2390.34249596	2194.99592059
2390.23960018	2194.91433234
2314.08202264	2094.99592059
2190.23960018	2031.20750612
2153.22651771	1994.99592059
2062.57533441	1895.00951863
1990.23960018	1855.12646179
1942.93693959	1795.00951863
1792.95898868	1695.00951863
1790.22490078	1693.48653794
1736.7925915	1595.00951863
1590.22490078	1508.52597226
1563.22210789	1495.02311667
1531.79479641	1395.02311667
1390.22490078	1314.03317922
1352.2122593	1295.02311667
1329.85447597	1195.03671471
1190.22490078	1119.05085668
1142.18727032	1095.03671471
1127.69366456	995.036714713
990.210201382	923.579004623
907.467293841	895.050312755
896.619138615	795.050312755
700.205791563	725.904269785
700.014699397	695.050312755
700.0	595.063910797
700.0	495.063910797
700.0	395.063910797
700.0	295.077508839
700.0	195.077508839
700.044098192	50.0815882513
700.205791563	50.0
990.210201382	50.0407941256
1081.3317654	50.0815882513
1190.22490078	102.325265162
1390.22490078	148.572205602
1590.22490078	164.250747892
1790.22490078	184.60701659
1990.23960018	188.088115311
2190.23960018	193.908077237
2297.2659121	195.077508839
2390.23960018	226.556975795
2590.25429957	230.745172695
2790.25429957	268.112591787
2990.25429957	288.305683982
3115.11098045	295.077508839
3190.26899897	316.045689421
3390.26899897	361.123198259
3590.26899897	394.492793038
3592.48860797	395.063910797
3790.26899897	485.028555888
3837.96854329	495.063910797
3990.28369837	556.486265978
4071.27737763	595.063910797
4190.28369837	670.669023661
4219.44730266	695.050312755
4311.5537263	795.050312755
4381.00837866	895.050312755
4390.28369837	916.168071798
4409.9073938	995.036714713
4434.24959577	1095.03671471
4446.90577686	1195.03671471
4454.71115684	1295.02311667
4462.13435249	1395.02311667
4458.45950316	1495.02311667
4462.38424225	1595.00951863
4458.2243128	1695.00951863
4447.31735999	1795.00951863
4441.99617816	1895.00951863
4435.60194032	1994.99592059
4422.43128032	2094.99592059
4409.99559018	2194.99592059
4392.3269146	2294.98232255
4390.28369837	2308.30840359
4365.98559459	2394.98232255
4331.39791269	2494.98232255
4283.84536234	2594.9687245
4250.5512274	2694.9687245
4190.28369837	2787.91134077
4181.8609437	2794.9687245
