3200	1600	8.364E-03	9.684E-06
3200	1800	7.143E-03	7.594E-06
3200	2000	5.881E-03	6.135E-06
3200	2200	4.585E-03	5.105E-06
3200	2400	3.303E-03	3.681E-06
3200	2600	2.092E-03	2.301E-06
3200	2800	1.055E-03	1.129E-06
3200	3000	3.262E-04	3.535E-07
3200	3100	1.23E-04	1.295E-07
3400	100	1.017E-02	1.188E-05
3400	200	9.756E-03	1.214E-05
3400	400	9.058E-03	1.103E-05
3400	600	8.478E-03	1.029E-05
3400	800	7.946E-03	9.166E-06
3400	1000	7.375E-03	8.882E-06
3400	1200	6.836E-03	8.225E-06
3400	1400	6.229E-03	7.222E-06
3400	1600	5.584E-03	6.046E-06
3400	1800	4.898E-03	5.736E-06
3400	2000	4.166E-03	4.634E-06
3400	2200	3.4E-03	3.94E-06
3400	2400	2.632E-03	3.067E-06
3400	2600	1.883E-03	2.246E-06
3400	2800	1.181E-03	1.301E-06
3400	3000	5.894E-04	6.439E-07
3400	3200	1.844E-04	1.878E-07
3400	3300	7.064E-05	8.19E-08
3600	100	6.83E-03	8.579E-06
3600	200	6.49E-03	8.656E-06
3600	400	5.978E-03	7.365E-06
3600	600	5.568E-03	6.696E-06
3600	800	5.185E-03	5.852E-06
3600	1000	4.843E-03	5.692E-06
3600	1200	4.483E-03	6.135E-06
3600	1400	4.124E-03	4.638E-06
3600	1600	3.735E-03	4.34E-06
3600	1800	3.318E-03	3.961E-06
3600	2000	2.891E-03	3.273E-06
3600	2200	2.443E-03	2.882E-06
3600	2400	1.987E-03	2.313E-06
3600	2600	1.525E-03	1.869E-06
3600	2800	1.083E-03	1.174E-06
3600	3000	6.751E-04	7.772E-07
3600	3200	3.352E-04	3.555E-07
3600	3400	1.055E-04	1.168E-07
3600	3500	4.113E-05	4.569E-08
3800	100	4.659E-03	5.259E-06
3800	200	4.412E-03	5.802E-06
3800	400	3.996E-03	4.929E-06
3800	600	3.7E-03	4.976E-06
3800	800	3.437E-03	4.074E-06
3800	1000	3.192E-03	3.846E-06
3800	1200	2.961E-03	3.888E-06
3800	1400	2.73E-03	3.187E-06
3800	1600	2.495E-03	3.085E-06
3800	1800	2.251E-03	2.798E-06
3800	2000	1.995E-03	2.302E-06
3800	2200	1.721E-03	1.885E-06
3800	2400	1.448E-03	1.644E-06
3800	2600	1.17E-03	1.35E-06
3800	2800	8.948E-04	1.119E-06
3800	3000	6.3E-04	7.454E-07
3800	3200	3.903E-04	4.961E-07
3800	3400	1.934E-04	1.988E-07
3800	3600	6.13E-05	6.538E-08
3800	3700	2.421E-05	2.784E-08
4000	100	3.258E-03	3.736E-06
4000	200	3.049E-03	3.835E-06
4000	400	2.727E-03	4.002E-06
4000	600	2.491E-03	3.209E-06
4000	800	2.299E-03	2.801E-06
4000	1000	2.137E-03	2.593E-06
4000	1200	1.984E-03	2.662E-06
4000	1400	1.829E-03	2.437E-06
4000	1600	1.677E-03	2.15E-06
4000	1800	1.529E-03	1.782E-06
4000	2000	1.37E-03	1.72E-06
4000	2200	1.207E-03	1.458E-06
4000	2400	1.04E-03	1.152E-06
4000	2600	8.684E-04	1.026E-06
4000	2800	6.971E-04	8.961E-07
4000	3000	5.318E-04	6.662E-07
4000	3200	3.718E-04	4.514E-07
4000	3400	2.294E-04	2.708E-07
4000	3600	1.135E-04	1.438E-07
4000	3800	3.594E-05	4.086E-08
4000	3900	1.456E-05	1.946E-08
4200	100	2.323E-03	3.214E-06
4200	200	2.156E-03	2.943E-06
4200	400	1.891E-03	2.571E-06
4200	600	1.715E-03	2.393E-06
4200	800	1.571E-03	1.981E-06
4200	1000	1.448E-03	1.861E-06
4200	1200	1.338E-03	1.934E-06
4200	1400	1.241E-03	1.685E-06
4200	1600	1.141E-03	1.476E-06
4200	1800	1.041E-03	1.342E-06
4200	2000	9.419E-04	1.388E-06
4200	2200	8.416E-04	1.096E-06
4200	2400	7.402E-04	9.207E-07
4200	2600	6.345E-04	8.236E-07
4200	2800	5.277E-04	6.572E-07
4200	3000	4.223E-04	5.21E-07
4200	3200	3.192E-04	4.101E-07
4200	3400	2.221E-04	2.935E-07
4200	3600	1.366E-04	1.799E-07
4200	3800	6.727E-05	8.162E-08
4200	4000	2.145E-05	2.746E-08
4200	4100	8.993E-06	1.183E-08
4400	100	1.696E-03	2.214E-06
4400	200	1.556E-03	2.057E-06
4400	400	1.352E-03	1.685E-06
4400	600	1.201E-03	1.616E-06
4400	800	1.092E-03	1.594E-06
4400	1000	9.943E-04	1.289E-06
4400	1200	9.204E-04	1.388E-06
4400	1400	8.498E-04	1.222E-06
4400	1600	7.847E-04	1.045E-06
4400	1800	7.199E-04	9.963E-07
4400	2000	6.561E-04	9E-07
4400	2200	5.889E-04	9.199E-07
4400	2400	5.255E-04	7.412E-07
4400	2600	4.588E-04	5.92E-07
4400	2800	3.923E-04	4.911E-07
4400	3000	3.26E-04	4.409E-07
4400	3200	2.587E-04	3.265E-07
4400	3400	1.952E-04	2.476E-07
4400	3600	1.349E-04	1.649E-07
4400	3800	8.271E-05	1.053E-07
4400	4000	4.087E-05	4.88E-08
4400	4200	1.32E-05	1.937E-08
4400	4300	5.639E-06	8.415E-09
4600	100	1.268E-03	1.522E-06
4600	200	1.152E-03	1.608E-06
4600	400	9.786E-04	1.361E-06
4600	600	8.614E-04	1.256E-06
4600	800	7.695E-04	1.056E-06
4600	1000	7.013E-04	1.04E-06
4600	1200	6.428E-04	9.93E-07
4600	1400	5.911E-04	8.603E-07
4600	1600	5.437E-04	8.044E-07
4600	1800	5.009E-04	7.385E-07
4600	2000	4.593E-04	6.863E-07
4600	2200	4.184E-04	6.114E-07
4600	2400	3.735E-04	5.512E-07
4600	2600	3.315E-04	4.577E-07
4600	2800	2.908E-04	3.866E-07
4600	3000	2.456E-04	3.386E-07
4600	3200	2.045E-04	2.866E-07
4600	3400	1.613E-04	2.374E-07
4600	3600	1.21E-04	1.662E-07
4600	3800	8.373E-05	1.199E-07
4600	4000	5.118E-05	7.236E-08
4600	4200	2.52E-05	3.479E-08
4600	4400	8.234E-06	1.245E-08
4600	4500	3.62E-06	5.66E-09
4800	100	9.702E-04	1.388E-06
4800	200	8.7E-04	1.255E-06
4800	400	7.256E-04	1.074E-06
4800	600	6.289E-04	8.861E-07
4800	800	5.569E-04	8.054E-07
4800	1000	5.025E-04	7.231E-07
4800	1200	4.574E-04	7.1E-07
4800	1400	4.196E-04	6.509E-07
4800	1600	3.84E-04	5.869E-07
4800	1800	3.578E-04	5.489E-07
4800	2000	3.273E-04	4.971E-07
4800	2200	2.981E-04	4.454E-07
4800	2400	2.699E-04	4.084E-07
4800	2600	2.424E-04	3.542E-07
4800	2800	2.142E-04	3.102E-07
4800	3000	1.864E-04	2.554E-07
4800	3200	1.576E-04	2.11E-07
4800	3400	1.3E-04	1.758E-07
4800	3600	1.024E-04	1.549E-07
4800	3800	7.687E-05	1.214E-07
4800	4000	5.298E-05	7.877E-08
4800	4200	3.221E-05	4.578E-08
4800	4400	1.594E-05	2.148E-08
4800	4600	5.282E-06	8.261E-09
4800	4700	2.37E-06	3.919E-09
5000	100	7.581E-04	9.438E-07
5000	200	6.707E-04	9.893E-07
5000	400	5.517E-04	7.834E-07
5000	600	4.704E-04	6.543E-07
5000	800	4.119E-04	6.123E-07
5000	1000	3.676E-04	5.567E-07
5000	1200	3.331E-04	5.112E-07
5000	1400	3.055E-04	4.864E-07
5000	1600	2.788E-04	4.262E-07
5000	1800	2.562E-04	4.516E-07
5000	2000	2.346E-04	3.859E-07
5000	2200	2.151E-04	3.448E-07
5000	2400	1.964E-04	3.404E-07
5000	2600	1.774E-04	3.021E-07
5000	2800	1.586E-04	2.368E-07
5000	3000	1.407E-04	2.276E-07
5000	3200	1.214E-04	1.937E-07
5000	3400	1.03E-04	1.65E-07
5000	3600	8.436E-05	1.212E-07
5000	3800	6.682E-05	1.099E-07
5000	4000	4.939E-05	7.454E-08
5000	4200	3.418E-05	5.535E-08
5000	4400	2.078E-05	3.111E-08
5000	4600	1.03E-05	1.514E-08
5000	4800	3.466E-06	5.684E-09
5000	4900	1.599E-06	2.599E-09
5200	100	6.016E-04	8.438E-07
5200	200	5.304E-04	8.237E-07
5200	400	4.292E-04	6.357E-07
5200	600	3.595E-04	5.299E-07
5200	800	3.114E-04	4.776E-07
5200	1000	2.753E-04	4.179E-07
5200	1200	2.448E-04	3.499E-07
5200	1400	2.238E-04	3.95E-07
5200	1600	2.036E-04	3.459E-07
5200	1800	1.877E-04	3.344E-07
5200	2000	1.722E-04	2.744E-07
5200	2200	1.578E-04	2.533E-07
5200	2400	1.447E-04	2.51E-07
5200	2600	1.32E-04	2.279E-07
5200	2800	1.187E-04	1.763E-07
5200	3000	1.064E-04	1.569E-07
5200	3200	9.365E-05	1.413E-07
5200	3400	8.11E-05	1.289E-07
5200	3600	6.86E-05	1.052E-07
5200	3800	5.595E-05	8.546E-08
5200	4000	4.402E-05	6.318E-08
5200	4200	3.286E-05	5.308E-08
5200	4400	2.263E-05	3.545E-08
5200	4600	1.371E-05	1.95E-08
5200	4800	6.813E-06	1.045E-08
5200	5000	2.335E-06	3.599E-09
5200	5100	1.087E-06	1.605E-09
5400	100	4.865E-04	6.708E-07
5400	200	4.262E-04	6.83E-07
5400	400	3.393E-04	4.736E-07
5400	600	2.807E-04	4.1E-07
5400	800	2.399E-04	3.808E-07
5400	1000	2.083E-04	2.954E-07
5400	1200	1.855E-04	2.834E-07
5400	1400	1.676E-04	2.957E-07
5400	1600	1.529E-04	2.66E-07
5400	1800	1.394E-04	2.382E-07
5400	2000	1.282E-04	2.218E-07
5400	2200	1.18E-04	2.015E-07
5400	2400	1.083E-04	1.769E-07
5400	2600	9.949E-05	1.665E-07
5400	2800	9.056E-05	1.517E-07
5400	3000	8.175E-05	1.218E-07
5400	3200	7.273E-05	1.071E-07
5400	3400	6.379E-05	1.037E-07
5400	3600	5.541E-05	9.087E-08
5400	3800	4.661E-05	6.893E-08
5400	4000	3.801E-05	5.785E-08
5400	4200	2.978E-05	4.618E-08
5400	4400	2.228E-05	3.432E-08
5400	4600	1.512E-05	2.523E-08
5400	4800	9.22E-06	1.313E-08
5400	5000	4.593E-06	7.056E-09
5400	5200	1.579E-06	2.489E-09
5400	5300	7.552E-07	1.172E-09
5600	100	3.985E-04	4.51E-07
5600	200	3.456E-04	4.529E-07
5600	400	2.72E-04	3.85E-07
5600	600	2.224E-04	3.416E-07
5600	800	1.875E-04	2.803E-07
5600	1000	1.613E-04	2.442E-07
5600	1200	1.422E-04	2.112E-07
5600	1400	1.278E-04	2.186E-07
5600	1600	1.157E-04	2.016E-07
5600	1800	1.057E-04	2.102E-07
5600	2000	9.679E-05	1.624E-07
5600	2200	8.893E-05	1.537E-07
5600	2400	8.211E-05	1.412E-07
5600	2600	7.583E-05	1.204E-07
5600	2800	6.938E-05	1.141E-07
5600	3000	6.324E-05	9.897E-08
5600	3200	5.701E-05	9.265E-08
5600	3400	5.059E-05	8.708E-08
5600	3600	4.46E-05	7.185E-08
5600	3800	3.828E-05	6.076E-08
5600	4000	3.211E-05	5.184E-08
5600	4200	2.62E-05	4.236E-08
5600	4400	2.066E-05	3.154E-08
5600	4600	1.518E-05	2.33E-08
5600	4800	1.041E-05	1.672E-08
5600	5000	6.317E-06	1.052E-08
5600	5200	3.174E-06	4.99E-09
5600	5400	1.108E-06	1.712E-09
5600	5500	5.342E-07	8.222E-10
5800	100	3.305E-04	3.996E-07
5800	200	2.862E-04	4.152E-07
5800	400	2.217E-04	3.19E-07
5800	600	1.794E-04	2.486E-07
5800	800	1.491E-04	2.413E-07
5800	1000	1.267E-04	1.968E-07
5800	1200	1.108E-04	1.835E-07
5800	1400	9.829E-05	1.65E-07
5800	1600	8.897E-05	1.722E-07
5800	1800	8.067E-05	1.642E-07
5800	2000	7.43E-05	1.348E-07
5800	2200	6.836E-05	1.165E-07
5800	2400	6.282E-05	1.183E-07
5800	2600	5.84E-05	9.986E-08
5800	2800	5.32E-05	9.304E-08
5800	3000	4.904E-05	8.05E-08
5800	3200	4.456E-05	7.319E-08
5800	3400	4.043E-05	6.282E-08
5800	3600	3.578E-05	6.027E-08
5800	3800	3.137E-05	4.866E-08
5800	4000	2.705E-05	4.71E-08
5800	4200	2.274E-05	4.012E-08
5800	4400	1.845E-05	3.097E-08
5800	4600	1.441E-05	2.277E-08
5800	4800	1.067E-05	1.789E-08
5800	5000	7.311E-06	1.244E-08
5800	5200	4.402E-06	7.217E-09
5800	5400	2.195E-06	3.877E-09
5800	5600	7.834E-07	1.267E-09
5800	5700	3.822E-07	6.506E-10
6000	100	2.783E-04	3.811E-07
6000	200	2.388E-04	3.25E-07
6000	400	1.827E-04	2.651E-07
6000	600	1.454E-04	2.089E-07
6000	800	1.202E-04	1.728E-07
6000	1000	1.013E-04	1.604E-07
6000	1200	8.778E-05	1.3E-07
6000	1400	7.75E-05	1.247E-07
6000	1600	6.938E-05	1.21E-07
6000	1800	6.289E-05	1.215E-07
6000	2000	5.7E-05	1.029E-07
6000	2200	5.28E-05	9.37E-08
6000	2400	4.899E-05	8.21E-08
6000	2600	4.509E-05	7.55E-08
6000	2800	4.172E-05	7.11E-08
6000	3000	3.839E-05	6.528E-08
6000	3200	3.512E-05	6.166E-08
6000	3400	3.192E-05	5.232E-08
6000	3600	2.887E-05	4.825E-08
6000	3800	2.564E-05	4.264E-08
6000	4000	2.248E-05	3.803E-08
6000	4200	1.929E-05	3.137E-08
6000	4400	1.615E-05	2.668E-08
6000	4600	1.31E-05	2.302E-08
6000	4800	1.016E-05	1.815E-08
6000	5000	7.596E-06	1.33E-08
6000	5200	5.104E-06	7.821E-09
6000	5400	3.108E-06	4.877E-09
6000	5600	1.572E-06	2.667E-09
6000	5800	5.528E-07	9.018E-10
6000	5900	2.731E-07	4.223E-10
6200	100	2.359E-04	3.02E-07
6200	200	2.015E-04	2.888E-07
6200	400	1.519E-04	2.077E-07
6200	600	1.202E-04	1.793E-07
6200	800	9.734E-05	1.392E-07
6200	1000	8.167E-05	1.225E-07
6200	1200	6.978E-05	1.02E-07
6200	1400	6.133E-05	9.743E-08
6200	1600	5.458E-05	9.035E-08
6200	1800	4.93E-05	9.583E-08
6200	2000	4.496E-05	9.152E-08
6200	2200	4.128E-05	7.852E-08
6200	2400	3.807E-05	6.257E-08
6200	2600	3.529E-05	6.307E-08
6200	2800	3.273E-05	5.814E-08
6200	3000	3.011E-05	5.095E-08
6200	3200	2.774E-05	4.651E-08
6200	3400	2.539E-05	3.969E-08
6200	3600	2.313E-05	4.143E-08
6200	3800	2.072E-05	3.306E-08
6200	4000	1.841E-05	3.029E-08
6200	4200	1.606E-05	2.75E-08
6200	4400	1.377E-05	2.331E-08
6200	4600	1.155E-05	1.967E-08
6200	4800	9.384E-06	1.584E-08
6200	5000	7.321E-06	1.263E-08
6200	5200	5.369E-06	8.48E-09
6200	5400	3.64E-06	6.019E-09
6200	5600	2.202E-06	3.543E-09
6200	5800	1.113E-06	1.842E-09
6200	6000	3.959E-07	6.378E-10
6200	6100	1.969E-07	2.971E-10
6400	100	2.018E-04	2.668E-07
6400	200	1.703E-04	2.268E-07
6400	400	1.275E-04	1.797E-07
6400	600	9.967E-05	1.554E-07
6400	800	7.972E-05	1.143E-07
6400	1000	6.614E-05	9.996E-08
6400	1200	5.655E-05	8.513E-08
6400	1400	4.885E-05	7.283E-08
6400	1600	4.322E-05	7.515E-08
6400	1800	3.878E-05	6.949E-08
6400	2000	3.541E-05	6.616E-08
6400	2200	3.233E-05	6.195E-08
6400	2400	2.994E-05	5.666E-08
6400	2600	2.771E-05	5.138E-08
6400	2800	2.553E-05	4.402E-08
6400	3000	2.375E-05	4.07E-08
6400	3200	2.198E-05	3.716E-08
6400	3400	2.033E-05	3.573E-08
6400	3600	1.861E-05	3.158E-08
6400	3800	1.678E-05	2.807E-08
6400	4000	1.511E-05	2.705E-08
6400	4200	1.343E-05	2.345E-08
6400	4400	1.164E-05	1.808E-08
6400	4600	9.949E-06	1.611E-08
6400	4800	8.339E-06	1.305E-08
6400	5000	6.753E-06	1.044E-08
6400	5200	5.239E-06	8.522E-09
6400	5400	3.838E-06	6.53E-09
6400	5600	2.611E-06	4.418E-09
6400	5800	1.59E-06	2.503E-09
6400	6000	7.953E-07	1.382E-09
6400	6200	2.833E-07	4.545E-10
6400	6300	1.425E-07	2.236E-10
6600	100	1.734E-04	2.194E-07
6600	200	1.461E-04	1.727E-07
6600	400	1.082E-04	1.383E-07
6600	600	8.348E-05	1.25E-07
6600	800	6.625E-05	9.841E-08
6600	1000	5.406E-05	7.688E-08
6600	1200	4.589E-05	6.686E-08
6600	1400	3.926E-05	5.504E-08
6600	1600	3.438E-05	6.211E-08
6600	1800	3.065E-05	5.337E-08
6600	2000	2.757E-05	5.809E-08
6600	2200	2.539E-05	4.254E-08
6600	2400	2.334E-05	4.135E-08
6600	2600	2.162E-05	3.58E-08
6600	2800	1.997E-05	3.653E-08
6600	3000	1.864E-05	3.131E-08
6600	3200	1.739E-05	2.73E-08
6600	3400	1.596E-05	2.901E-08
6600	3600	1.474E-05	2.711E-08
6600	3800	1.353E-05	2.192E-08
6600	4000	1.228E-05	2.069E-08
6600	4200	1.098E-05	1.916E-08
6600	4400	9.688E-06	1.589E-08
6600	4600	8.438E-06	1.308E-08
6600	4800	7.233E-06	1.124E-08
6600	5000	6.013E-06	9.889E-09
6600	5200	4.89E-06	8.497E-09
6600	5400	3.755E-06	6.445E-09
6600	5600	2.759E-06	4.305E-09
6600	5800	1.882E-06	2.959E-09
6600	6000	1.129E-06	1.665E-09
6600	6200	5.651E-07	8.641E-10
6600	6400	2.036E-07	3.334E-10
6600	6500	1.027E-07	1.69E-10
6800	100	1.499E-04	2.018E-07
6800	200	1.259E-04	1.843E-07
6800	400	9.183E-05	1.215E-07
6800	600	7.029E-05	1.012E-07
6800	800	5.529E-05	8.185E-08
6800	1000	4.476E-05	6.868E-08
6800	1200	3.721E-05	5.593E-08
6800	1400	3.161E-05	4.564E-08
6800	1600	2.753E-05	4.737E-08
6800	1800	2.435E-05	4.39E-08
6800	2000	2.193E-05	4.118E-08
6800	2200	2.014E-05	3.729E-08
6800	2400	1.838E-05	3.067E-08
6800	2600	1.703E-05	3.037E-08
6800	2800	1.567E-05	2.654E-08
6800	3000	1.471E-05	2.616E-08
6800	3200	1.371E-05	2.303E-08
6800	3400	1.269E-05	2.365E-08
6800	3600	1.175E-05	2.142E-08
6800	3800	1.078E-05	1.846E-08
6800	4000	9.962E-06	1.743E-08
6800	4200	8.946E-06	1.671E-08
6800	4400	7.985E-06	1.249E-08
6800	4600	7.062E-06	1.106E-08
6800	4800	6.14E-06	9.654E-09
6800	5000	5.23E-06	7.913E-09
6800	5200	4.363E-06	6.576E-09
6800	5400	3.502E-06	5.826E-09
6800	5600	2.723E-06	4.128E-09
6800	5800	1.995E-06	3.178E-09
6800	6000	1.349E-06	2.049E-09
6800	6200	8.113E-07	1.257E-09
6800	6400	4.028E-07	6.893E-10
6800	6600	1.453E-07	2.149E-10
6800	6700	7.379E-08	1.111E-10
7000	100	1.304E-04	1.542E-07
7000	200	1.093E-04	1.499E-07
7000	400	7.917E-05	1.013E-07
7000	600	5.966E-05	8.135E-08
7000	800	4.659E-05	6.613E-08
7000	1000	3.733E-05	5.305E-08
7000	1200	3.059E-05	4.729E-08
7000	1400	2.581E-05	3.719E-08
7000	1600	2.223E-05	3.648E-08
7000	1800	1.945E-05	3.085E-08
7000	2000	1.747E-05	3.107E-08
7000	2200	1.583E-05	2.72E-08
7000	2400	1.447E-05	2.411E-08
7000	2600	1.333E-05	2.194E-08
7000	2800	1.239E-05	1.925E-08
7000	3000	1.152E-05	2.185E-08
7000	3200	1.067E-05	1.868E-08
7000	3400	9.959E-06	1.704E-08
7000	3600	9.236E-06	1.543E-08
7000	3800	8.562E-06	1.435E-08
7000	4000	7.892E-06	1.436E-08
7000	4200	7.176E-06	1.137E-08
7000	4400	6.497E-06	1.039E-08
7000	4600	5.812E-06	9.954E-09
7000	4800	5.141E-06	8.106E-09
7000	5000	4.436E-06	6.277E-09
7000	5200	3.767E-06	5.865E-09
7000	5400	3.147E-06	4.854E-09
7000	5600	2.523E-06	3.877E-09
7000	5800	1.955E-06	3.041E-09
7000	6000	1.424E-06	2.037E-09
7000	6200	9.628E-07	1.517E-09
7000	6400	5.802E-07	8.805E-10
7000	6600	2.877E-07	3.977E-10
7000	6800	1.036E-07	1.537E-10
7000	6900	5.312E-08	8.539E-11
